date,open,high,low,close,volume,empty
2023-01-02T00:00:00+0530,1039.1,1042.5,1031.5,1039.45,701880,0
2023-01-03T00:00:00+0530,1039,1045.8,1033.5,1041.35,2484372,0
2023-01-04T00:00:00+0530,1036.2,1042,1031.5,1036.6,1219170,0
2023-01-05T00:00:00+0530,1041.8,1049.8,1033.1,1044.1,2294943,0
2023-01-06T00:00:00+0530,1044,1047.9,1025.25,1032.8,1887689,0
2023-01-09T00:00:00+0530,1044.95,1071,1040.05,1067.45,4562242,0
2023-01-10T00:00:00+0530,1061,1072.6,1056.3,1063.85,2297082,0
2023-01-11T00:00:00+0530,1069,1079.6,1050.55,1054.8,3594167,0
2023-01-12T00:00:00+0530,1061,1074.5,1061,1071.65,4748542,0
2023-01-13T00:00:00+0530,1043.9,1084,1041,1077.8,8253765,0
2023-01-16T00:00:00+0530,1087,1100.45,1078.55,1093.7,4508538,0
2023-01-17T00:00:00+0530,1097.9,1113.95,1095,1111.05,4390338,0
2023-01-18T00:00:00+0530,1118.95,1125.85,1114.1,1115.15,6905092,0
2023-01-19T00:00:00+0530,1102.35,1113.35,1098.75,1111.4,2298287,0
2023-01-20T00:00:00+0530,1111.05,1121.4,1107.05,1107.8,4747128,0
2023-01-23T00:00:00+0530,1111,1122.9,1108.15,1121.2,1696834,0
2023-01-24T00:00:00+0530,1125.9,1143.7,1121.2,1137.85,4861107,0
2023-01-25T00:00:00+0530,1134.85,1134.85,1116.75,1122.75,2692236,0
2023-01-27T00:00:00+0530,1122.75,1134.3,1105,1115.6,3864525,0
2023-01-30T00:00:00+0530,1115.6,1139.95,1105.8,1134.75,3508427,0
2023-01-31T00:00:00+0530,1136,1137.7,1113,1122.2,4582858,0
2023-02-01T00:00:00+0530,1137,1137,1114.45,1132.1,2393911,0
2023-02-02T00:00:00+0530,1137.8,1155.5,1135,1149.6,3048359,0
2023-02-03T00:00:00+0530,1154,1156.65,1138.6,1146.15,1814055,0
