date,open,high,low,close,volume,empty
2024-02-02T00:00:00+0530,1000,1000,1000,1000,10,0
2024-03-28T00:00:00+0530,1000,1000,1000,1000,1,0
2024-04-04T00:00:00+0530,1000,1000,1000,1000,2,0
2024-07-04T00:00:00+0530,1005.1,1007.1,1005.1,1007.1,210,0
2024-07-25T00:00:00+0530,1007.1,1007.1,1007.1,1007.1,3,0
2024-08-12T00:00:00+0530,1007.1,1007.1,1007.1,1007.1,50,0
2024-08-13T00:00:00+0530,1044,1044,1044,1044,23,0
2024-08-14T00:00:00+0530,1007.1,1007.1,1007.1,1007.1,2,0
2024-09-23T00:00:00+0530,1030.3,1030.3,1030.3,1030.3,10,0
2024-10-31T00:00:00+0530,1030.3,1032.1,1029,1032.1,112,0
2024-11-14T00:00:00+0530,1065,1065,1065,1065,72,0
2024-12-20T00:00:00+0530,1110,1110,1110,1110,15,0
2025-01-17T00:00:00+0530,1110,1110,1110,1110,15,0
2025-03-18T00:00:00+0530,1110,1110,1110,1110,10,0
2025-03-20T00:00:00+0530,1110,1118.99,1110,1118.99,100,0
2025-05-02T00:00:00+0530,1118.99,1132.28,1118.99,1132.28,4,0
2025-07-07T00:00:00+0530,1120.1,1120.3,1120.1,1120.3,36,0
2025-08-18T00:00:00+0530,1127,1127,1127,1127,52,0
2025-08-29T00:00:00+0530,1150,1170.5,1150,1170.5,500,0
