date,open,high,low,close,volume,empty
2023-01-02T00:00:00+0530,1746.45,1750.45,1711.9,1716.1,4970,0
2023-01-03T00:00:00+0530,1716.1,1784.35,1711.95,1775.75,16647,0
2023-01-04T00:00:00+0530,1771.5,1786.2,1738.25,1748.65,12265,0
2023-01-05T00:00:00+0530,1757.45,1759.7,1722,1725.5,5461,0
2023-01-06T00:00:00+0530,1734.15,1734.15,1667.3,1687.55,12823,0
2023-01-09T00:00:00+0530,1696,1715.35,1687.55,1694.7,6214,0
2023-01-10T00:00:00+0530,1711.9,1711.9,1687.1,1689.55,2603,0
2023-01-11T00:00:00+0530,1685.85,1698,1635.5,1660,25885,0
2023-01-12T00:00:00+0530,1642.45,1665.5,1617.65,1622.1,12167,0
2023-01-13T00:00:00+0530,1625.6,1667.25,1601.9,1660.15,8550,0
2023-01-16T00:00:00+0530,1639.8,1657.3,1580.95,1602.55,37289,0
2023-01-17T00:00:00+0530,1593.8,1631.45,1593.8,1612.85,9573,0
2023-01-18T00:00:00+0530,1607.9,1618.65,1592.8,1612.5,16520,0
2023-01-19T00:00:00+0530,1620.6,1631,1603.8,1619.75,10471,0
2023-01-20T00:00:00+0530,1627.9,1632.6,1602.8,1617.65,3615,0
2023-01-23T00:00:00+0530,1608.7,1635.5,1583.4,1591.2,11777,0
2023-01-24T00:00:00+0530,1591.8,1687,1583.1,1670.4,24069,0
2023-01-25T00:00:00+0530,1657.3,1664.2,1592.8,1600.9,10065,0
2023-01-27T00:00:00+0530,1608.95,1615.6,1510.5,1537.05,28628,0
2023-01-30T00:00:00+0530,1516.5,1583.15,1505.5,1511.15,7831,0
2023-01-31T00:00:00+0530,1389.4,1406.25,1293.05,1371.45,435723,0
2023-02-01T00:00:00+0530,1385.3,1419.15,1385.1,1415.05,33394,0
2023-02-02T00:00:00+0530,1415.05,1547.15,1404,1428,46554,0
2023-02-03T00:00:00+0530,1434.05,1438.95,1372,1388.1,9376,0
2023-02-06T00:00:00+0530,1379.45,1396.4,1364.55,1390.85,9366,0
2023-02-07T00:00:00+0530,1397.85,1411.05,1379.45,1387.4,3310,0
2023-02-08T00:00:00+0530,1371.55,1402.25,1364.55,1371.95,7349,0
2023-02-09T00:00:00+0530,1378.85,1438.35,1371.95,1421.35,9698,0
2023-02-10T00:00:00+0530,1428.45,1483.65,1413.05,1467.9,7831,0
2023-02-13T00:00:00+0530,1467.75,1467.75,1388.45,1422.4,30372,0
2023-02-14T00:00:00+0530,1422.4,1476.6,1397.05,1452.75,15306,0
2023-02-15T00:00:00+0530,1451.9,1478.7,1439.05,1447.5,3314,0
2023-02-16T00:00:00+0530,1454.7,1474.75,1431.05,1452.3,7807,0
2023-02-17T00:00:00+0530,1452.3,1458.7,1436.35,1451.2,4219,0
